wallet,risk_propagated,risk_anomaly,risk_peeling,final_risk,involved_in_illicit_pattern,pattern_types_involved,is_seed,explanation,tie_break_score,anomaly_shap_reason,peeling_shap_reason,final_explanation
bc1qyvbdelflspgqttoh9jv8a6m66szvetc543ev6n,1.6880529047613897e-06,0.0792640556624612,0.0,0.0792656099134465,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0792657437153659,Driven by: physically implausible peer geo-velocity (contributed +0.345); an unusually high number of incoming payments (contributed +0.243); unusually large average transaction amount (contributed +0.223).,,No single strong signal; flagged only due to combined weak evidence.
bc1qnef1ffrm2738yhd6wbm8mikm85npge98xh27r8,2.8209120032220645e-06,0.0788250708476822,0.0,0.0788276694010968,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0788278917596854,Driven by: an atypical time-of-day transaction pattern (contributed +0.314); an unusually high number of incoming payments (contributed +0.230); an unusually high number of outgoing payments (contributed +0.217).,,No single strong signal; flagged only due to combined weak evidence.
bc1qcubzqvqg0xtdnwzzg4c4epzl4j4x0ly66g9zna,0.0001140087151551,0.0782658998732482,0.0,0.0783709855937183,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.0783799085884033,Driven by: an unusually extreme single transaction amount (contributed +0.307); an unusually high transaction frequency (contributed +0.243); unusually large average transaction amount (contributed +0.228).,,No single strong signal; flagged only due to combined weak evidence.
bc1qygwr70iofifoq6pk5mssewkn8xqky9kvgcpm5f,2.12840738403389e-06,0.0778782594394134,0.0,0.0778802220901351,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0778803878467975,Driven by: an unusually extreme single transaction amount (contributed +0.309); consistently high peer geo-velocity (contributed +0.248); an unusually high number of outgoing payments (contributed +0.228).,,No single strong signal; flagged only due to combined weak evidence.
bc1q63tfms12wbake2dcq81uense13dww8dxajxmb5,1.9194772360292265e-06,0.0763382939675559,0.0,0.0763400669151743,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0763402134447919,Driven by: an atypical time-of-day transaction pattern (contributed +0.308); an unusually high number of incoming payments (contributed +0.257); an unusually high transaction frequency (contributed +0.197).,,No single strong signal; flagged only due to combined weak evidence.
bc1qrlez662pqzv62e84l9yilzr015k9co1ski045y,1.093783989691827e-06,0.0755873331290182,0.0,0.0755883442367931,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0755884269130079,Driven by: unusually large average transaction amount (contributed +0.274); an unusually extreme single transaction amount (contributed +0.253); consistently high peer geo-velocity (contributed +0.245).,,No single strong signal; flagged only due to combined weak evidence.
bc1qnlzl7hvwr3yniijuqw4qd102kkvr0tmtocts4r,1.0935396296741552e-05,0.0750925060574608,0.0,0.0751026202874449,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0751034414537575,Driven by: unusually large average transaction amount (contributed +0.323); an unusually extreme single transaction amount (contributed +0.306); an unusually high transaction frequency (contributed +0.241).,,No single strong signal; flagged only due to combined weak evidence.
bc1qygwow7l7j7y96yg626m8a41zblm576m2yvp6mp,7.884856280315569e-07,0.0746545803206777,0.0,0.0746553099422421,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0746553688063057,Driven by: an unusually high transaction frequency (contributed +0.321); an unusually extreme single transaction amount (contributed +0.304); unusually large average transaction amount (contributed +0.288).,,No single strong signal; flagged only due to combined weak evidence.
bc1q1arvyxtuyl0bu1iadyw8wr4iji934qpvbxsm4n,0.0007540982207064,0.0734817901463241,0.0,0.074180475879827,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0742358883670306,Driven by: physically implausible peer geo-velocity (contributed +0.347); an unusually high number of incoming payments (contributed +0.243); unusually large average transaction amount (contributed +0.232).,Driven by: variability in the peel-to-remainder ratio (contributed +0.005).,No single strong signal; flagged only due to combined weak evidence.
bc1qoovxji1ijol9gdmbiqath5pkp6vcrjjp6e0ccg,2.8065422115115982e-06,0.0728068595985938,0.0,0.0728094618052807,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0728096661408053,Driven by: an atypical time-of-day transaction pattern (contributed +0.299); an unusually high number of outgoing payments (contributed +0.231); an unusually high transaction frequency (contributed +0.231).,,No single strong signal; flagged only due to combined weak evidence.
bc1qmyf01nwq1fttt1vdy3v83mcymu0zj4o99p1f3a,7.119019836815573e-06,0.0725006128231565,0.0,0.0725072157096925,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0725077318429933,Driven by: physically implausible peer geo-velocity (contributed +0.349); an unusually high number of incoming payments (contributed +0.245); unusually large average transaction amount (contributed +0.234).,,No single strong signal; flagged only due to combined weak evidence.
bc1qpjyv97ji7tjabwhm24n2gpzv1417h80qhmrfor,8.507793527715424e-06,0.0720110558829331,0.0,0.0720189510212657,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0720195636764609,Driven by: an atypical time-of-day transaction pattern (contributed +0.363); an unusually extreme single transaction amount (contributed +0.280); an unusually high number of outgoing payments (contributed +0.258).,,No single strong signal; flagged only due to combined weak evidence.
bc1q8pj1ydot948u6b15x8g1hzvnasjp0esuswiy7k,3.1530365598756524e-06,0.0719942333587143,0.0,0.0719971593948243,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0719973863952742,Driven by: an atypical time-of-day transaction pattern (contributed +0.352); an unusually high number of incoming payments (contributed +0.244); an unusually high number of outgoing payments (contributed +0.213).,,No single strong signal; flagged only due to combined weak evidence.
bc1qo3hli32bs5mygkndr07vo79i3evjn2j6bvvbbb,5.325356492772846e-07,0.0718303253564258,0.0,0.0718308196398661,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.071830857892075,Driven by: an atypical time-of-day transaction pattern (contributed +0.361); unusually large average transaction amount (contributed +0.275); an unusually extreme single transaction amount (contributed +0.263).,,No single strong signal; flagged only due to combined weak evidence.
bc1qttymmcwpbv6cidr6k3lyyz7prtdqijd44y3npz,1.5762750759624405e-06,0.07143891026937,0.0,0.0714403739370721,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0714404865444459,Driven by: an atypical time-of-day transaction pattern (contributed +0.308); unusually large average transaction amount (contributed +0.300); an unusually high number of incoming payments (contributed +0.254).,,No single strong signal; flagged only due to combined weak evidence.
bc1qy69xfq1enngay37vg688u595cekof92y8lz8cv,2.183617609845958e-05,0.0704702711866785,0.0,0.0704905685615255,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0704921073627769,Driven by: an unusually extreme single transaction amount (contributed +0.320); unusually large average transaction amount (contributed +0.296); an unusually high transaction frequency (contributed +0.239).,,No single strong signal; flagged only due to combined weak evidence.
bc1qdldsc0q0dbszyleol2mywgd245m0rrcdw26uel,3.068454083093002e-06,0.070262300648263,0.0,0.0702651535057027,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0702653691023461,Driven by: physically implausible peer geo-velocity (contributed +0.348); unusually large average transaction amount (contributed +0.252); an unusually high number of incoming payments (contributed +0.242).,,No single strong signal; flagged only due to combined weak evidence.
bc1qroxil6rsofrvaf6ytcmbvptgsivhxlwi1cuf8g,2.110850033103684e-07,0.070003304809839,0.0,0.0700035011181945,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0700035158948423,Driven by: an atypical time-of-day transaction pattern (contributed +0.359); an unusually extreme single transaction amount (contributed +0.322); an unusually high number of outgoing payments (contributed +0.271).,,No single strong signal; flagged only due to combined weak evidence.
bc1q3lp15tftzwcd4u4lb2emnimchy7lxsbb3l5zsv,4.552455503255284e-06,0.0686416749251227,0.0,0.0686459148924552,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0686462273806259,Driven by: an atypical time-of-day transaction pattern (contributed +0.320); an unusually high transaction frequency (contributed +0.247); an unusually high number of incoming payments (contributed +0.226).,,No single strong signal; flagged only due to combined weak evidence.
bc1qz6r222h1d2ow25avpk9wfucweeemmv8b71kvax,1.0544785652551652e-06,0.06834421784496,0.0,0.0683452002560125,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0683452723235253,Driven by: physically implausible peer geo-velocity (contributed +0.350); an unusually high number of incoming payments (contributed +0.245); unusually large average transaction amount (contributed +0.235).,,No single strong signal; flagged only due to combined weak evidence.
bc1q4iqsejwska3ylbxn1rp6x4svxhx4nwlkgsdg5x,3.842638571623795e-07,0.0664396062624515,0.0,0.0664399649959693,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0664399905263087,Driven by: an atypical time-of-day transaction pattern (contributed +0.341); an unusually extreme single transaction amount (contributed +0.334); an unusually high number of incoming payments (contributed +0.274).,,No single strong signal; flagged only due to combined weak evidence.
bc1quwoxt118qzb6uxqrkuw2032lyxj2j4bo6gpn1m,1.6325485802460396e-06,0.0653559062187156,0.0,0.0653574320706038,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0653575387672958,Driven by: an atypical time-of-day transaction pattern (contributed +0.351); an unusually extreme single transaction amount (contributed +0.312); an unusually high number of outgoing payments (contributed +0.259).,,No single strong signal; flagged only due to combined weak evidence.
bc1q6xlyjmazrvhpj93rvuv5ybd4xdd8iuzv3zbxpq,4.405930941750467e-08,0.0652874914554518,0.0,0.0652875326382395,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0652875355147613,Driven by: an atypical time-of-day transaction pattern (contributed +0.289); unusually large average transaction amount (contributed +0.233); an unusually high number of outgoing payments (contributed +0.226).,,No single strong signal; flagged only due to combined weak evidence.
bc1qhipc9spw17kf6jzqf2rkaorexft0sazwvmpgzb,7.006244353273612e-09,0.0652675467979089,0.0,0.0652675533468728,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0652675538041533,Driven by: an atypical time-of-day transaction pattern (contributed +0.372); an unusually extreme single transaction amount (contributed +0.286); an unusually high number of outgoing payments (contributed +0.260).,,No single strong signal; flagged only due to combined weak evidence.
bc1qkfw21kmn17plu4xodbsqh2ziulgi0juggns8gm,1.107355840987892e-06,0.0652023002768407,0.0,0.0652033354305337,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0652034076326817,Driven by: physically implausible peer geo-velocity (contributed +0.352); unusually large average transaction amount (contributed +0.261); an unusually high number of incoming payments (contributed +0.245).,,No single strong signal; flagged only due to combined weak evidence.
bc1qfqtndy69620zx79v37prddtbxt6yeyxiy47hgm,9.235021148523252e-07,0.0647156840465314,0.0,0.0647165477835752,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0647166075486463,Driven by: physically implausible peer geo-velocity (contributed +0.356); unusually large average transaction amount (contributed +0.259); an unusually high number of incoming payments (contributed +0.247).,,No single strong signal; flagged only due to combined weak evidence.
bc1q71cdi99maziywj1czqlr1m86o2gsx9oa2eo4cy,6.310090214524738e-10,0.0645291033645245,0.0,0.0645291039548151,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0645291039955335,Driven by: an atypical time-of-day transaction pattern (contributed +0.345); an unusually extreme single transaction amount (contributed +0.293); an unusually high number of outgoing payments (contributed +0.260).,,No single strong signal; flagged only due to combined weak evidence.
bc1qzhhnbavekvqhmie22tw1bytxza43holdu7jpmm,1.811818542802012e-06,0.0628441824761474,0.0,0.0628458804324351,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0628459942946902,Driven by: physically implausible peer geo-velocity (contributed +0.347); unusually large average transaction amount (contributed +0.300); an unusually high number of incoming payments (contributed +0.247).,,No single strong signal; flagged only due to combined weak evidence.
bc1q1aysv6o9e9nhcgw33a8ncxcwc0bogwhupof0hk,5.162614611043432e-06,0.0628158663075911,0.0,0.0628207046280928,True,coinjoin,False,No single strong signal; flagged only due to combined weak evidence.,0.0628210289222021,Driven by: unusually large average transaction amount (contributed +0.320); an unusually extreme single transaction amount (contributed +0.313); an unusually high transaction frequency (contributed +0.274).,,No single strong signal; flagged only due to combined weak evidence.
bc1q1794auww4h3rkzof1tk4g5awtaqbao1mjm31pk,6.038829317533018e-07,0.0628152214318049,0.0,0.0628157873816966,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0628158253147367,Driven by: an atypical time-of-day transaction pattern (contributed +0.358); an unusually extreme single transaction amount (contributed +0.317); an unusually high number of outgoing payments (contributed +0.265).,,No single strong signal; flagged only due to combined weak evidence.
bc1qohpii2mvv4dc0fp672zfbqbk4y7zxdfld9cba7,1.4302840124736125e-06,0.0627491512526537,0.0,0.0627504917875583,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0627505815366662,Driven by: an atypical time-of-day transaction pattern (contributed +0.307); an unusually high number of incoming payments (contributed +0.248); unusually large average transaction amount (contributed +0.217).,,No single strong signal; flagged only due to combined weak evidence.
bc1qkdyp4rpekzzmalqhpqpfie952ex2jz8k7zoj3e,3.070899611004997e-06,0.0603878883312791,0.0,0.0603907737857474,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0603909592308901,Driven by: an atypical time-of-day transaction pattern (contributed +0.311); an unusually high number of incoming payments (contributed +0.250); an unusually high transaction frequency (contributed +0.216).,,No single strong signal; flagged only due to combined weak evidence.
bc1q71l6r4u0000lg7703p24bx2144vwgjy4p5hwry,2.834246569197714e-06,0.0603878883312791,0.0,0.0603905514236831,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0603907225778483,Driven by: an atypical time-of-day transaction pattern (contributed +0.313); an unusually high number of incoming payments (contributed +0.250); an unusually high transaction frequency (contributed +0.210).,,No single strong signal; flagged only due to combined weak evidence.
bc1qg3aut3rsvz2e186gvgt2eehfu4b9sntp8ak8s2,1.388769915888674e-07,0.0599604519804286,0.0,0.059960582530293,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0599605908574202,Driven by: an atypical time-of-day transaction pattern (contributed +0.307); unusually large average transaction amount (contributed +0.281); an unusually high number of outgoing payments (contributed +0.231).,,No single strong signal; flagged only due to combined weak evidence.
bc1q39moft6yriaddur82c06xq9jb354mype46aexl,0.0,0.018610125399272,0.04,0.0578657203833011,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.058610125399272,Driven by: an atypical time-of-day transaction pattern (contributed +0.385); an unusually extreme single transaction amount (contributed +0.298); unusually large average transaction amount (contributed +0.279).,No individual feature stood out; flagged only by combined weak signals.,No single strong signal; flagged only due to combined weak evidence.
bc1qegyyj5n860ath9kp6asssuljaf4wnsmw5gyrw6,3.739765211144336e-06,0.0572882974368513,0.0,0.0572918229572807,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0572920372020624,Driven by: unusually large average transaction amount (contributed +0.332); an unusually extreme single transaction amount (contributed +0.322); an unusually high transaction frequency (contributed +0.295).,,No single strong signal; flagged only due to combined weak evidence.
bc1qrw556pnbxu6onrv537c2bpimevgxbt66kfg7i2,0.0082611750480469,0.0473053710239398,0.0,0.0551757481212451,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0555665460719867,Driven by: an atypical time-of-day transaction pattern (contributed +0.323); unusually large average transaction amount (contributed +0.264); an unusually high number of incoming payments (contributed +0.248).,,No single strong signal; flagged only due to combined weak evidence.
bc1q0dpimrbzn59gmucji7ekvzarhdvuspqyasyinp,2.3933449624687485e-10,0.0545416195540775,0.0,0.0545416197803583,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.054541619793412,Driven by: an atypical time-of-day transaction pattern (contributed +0.348); an unusually extreme single transaction amount (contributed +0.282); an unusually high number of outgoing payments (contributed +0.236).,,No single strong signal; flagged only due to combined weak evidence.
bc1qeskjwbu2olrw334kkaf9yft4gc5icnic4dtznn,4.992026160571127e-07,0.0536343699455535,0.0,0.0536348423737517,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0536348691481695,Driven by: an atypical time-of-day transaction pattern (contributed +0.322); unusually large average transaction amount (contributed +0.283); an unusually high number of incoming payments (contributed +0.275).,,No single strong signal; flagged only due to combined weak evidence.
bc1q5g1q7nm5c7k4rjnylimgpk3y8sf4fp4v8z3nd7,2.1680836702026013e-07,0.0526628677576045,0.0,0.0526630731482211,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0526630845659715,Driven by: an atypical time-of-day transaction pattern (contributed +0.331); an unusually extreme single transaction amount (contributed +0.327); an unusually high number of incoming payments (contributed +0.285).,,No single strong signal; flagged only due to combined weak evidence.
bc1qsrc4dwc279igffen1677snpfc5a23jk3ol8z7f,1.3406825109967537e-05,0.052154342427404,0.0,0.0521670500283664,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.052167749252514,Driven by: physically implausible peer geo-velocity (contributed +0.358); unusually large average transaction amount (contributed +0.317); an unusually high number of incoming payments (contributed +0.250).,,No single strong signal; flagged only due to combined weak evidence.
bc1q6aylld4yeo6ppywh8ea329hf1pw26rqh7o0zbo,4.881560400156347e-06,0.052154342427404,0.0,0.0521589693932316,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0521592239878042,Driven by: physically implausible peer geo-velocity (contributed +0.358); unusually large average transaction amount (contributed +0.317); an unusually high number of incoming payments (contributed +0.250).,,No single strong signal; flagged only due to combined weak evidence.
bc1q4cdngzjhd2vsoezfdj6bsc8awrikhkog95n8in,9.306604758448918e-07,0.052154342427404,0.0,0.0521552245498947,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0521552730878799,Driven by: physically implausible peer geo-velocity (contributed +0.358); unusually large average transaction amount (contributed +0.318); an unusually high number of incoming payments (contributed +0.250).,,No single strong signal; flagged only due to combined weak evidence.
bc1qfoo36ud0cty1cerh6afbajfqp2i3x1ofpym49k,1.1489153487666279e-07,0.0497804134139024,0.0,0.0497805225860891,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0497805283054373,Driven by: physically implausible peer geo-velocity (contributed +0.383); an unusually high number of incoming payments (contributed +0.250); an unusually extreme single transaction amount (contributed +0.249).,,No single strong signal; flagged only due to combined weak evidence.
bc1q0m9ulwttj8vi73mlc16x7ynslqmni47bn9v9jo,5.179370537137585e-09,0.0489618851064651,0.0,0.0489618900322438,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0489618902858356,Driven by: physically implausible peer geo-velocity (contributed +0.384); an unusually high number of incoming payments (contributed +0.251); an unusually extreme single transaction amount (contributed +0.250).,,No single strong signal; flagged only due to combined weak evidence.
bc1q1egom62hdxc6rijkq2zuv1fkhnnk8fwrpk0zfk,3.5877180330030087e-06,0.0476736184540979,0.0,0.0476770351326303,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0476772061721309,Driven by: an atypical time-of-day transaction pattern (contributed +0.345); unusually large average transaction amount (contributed +0.284); an unusually high number of incoming payments (contributed +0.238).,,No single strong signal; flagged only due to combined weak evidence.
bc1qdu9v45d3dgc50i32buhbcpla8jz9ds2ulk3fuq,1.7117926260495142e-06,0.0468028507218054,0.0,0.0468044823976567,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0468045625144315,Driven by: an atypical time-of-day transaction pattern (contributed +0.305); unusually large average transaction amount (contributed +0.286); an unusually high number of incoming payments (contributed +0.256).,,No single strong signal; flagged only due to combined weak evidence.
bc1qtk83w1y6zuoeyhcxtr698i94780ce91tefo1s9,5.075107043744199e-07,0.046258919817933,0.0,0.0462594038517404,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0462594273286373,Driven by: an atypical time-of-day transaction pattern (contributed +0.347); an unusually extreme single transaction amount (contributed +0.327); an unusually high number of incoming payments (contributed +0.280).,,No single strong signal; flagged only due to combined weak evidence.
bc1ql9ysu51epxu7b6nbhgfb2flurmw3uqhwtek17m,9.66401836699446e-09,0.0461090606629696,0.0,0.0461090698813893,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.046109070326988,Driven by: an atypical time-of-day transaction pattern (contributed +0.348); an unusually extreme single transaction amount (contributed +0.291); an unusually high number of incoming payments (contributed +0.274).,,No single strong signal; flagged only due to combined weak evidence.
bc1q2is1qp5xyakjegcaeq5s222j0crs0sjjjbuul0,5.576713369676635e-06,0.0459399312058454,0.0,0.0459452517253865,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0459455079192151,Driven by: an atypical time-of-day transaction pattern (contributed +0.330); an unusually high transaction frequency (contributed +0.245); an unusually high number of incoming payments (contributed +0.238).,,No single strong signal; flagged only due to combined weak evidence.
bc1qupsrgi9p8tfxsw3hcdi74kzt22thw9p0ieihcj,1.7216510865771598e-06,0.0457182114532367,0.0,0.0457198543935148,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0457199331043233,Driven by: an atypical time-of-day transaction pattern (contributed +0.321); unusually large average transaction amount (contributed +0.286); an unusually high number of incoming payments (contributed +0.258).,,No single strong signal; flagged only due to combined weak evidence.
bc1qar4gztpzmns7lv5j9xzh1r1svblrq3x4hpalwb,4.1394862600694156e-07,0.0355530055631651,0.01,0.0451978707467266,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0455534195117911,Driven by: an atypical time-of-day transaction pattern (contributed +0.361); an unusually extreme single transaction amount (contributed +0.306); an unusually high number of incoming payments (contributed +0.275).,No individual feature stood out; flagged only by combined weak signals.,No single strong signal; flagged only due to combined weak evidence.
bc1qzuztlsuy5lv92beevg429i76berp0iv1topi9x,3.432428535775393e-06,0.044521195560861,0.0,0.0445244751735746,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0445246279893967,Driven by: an atypical time-of-day transaction pattern (contributed +0.300); unusually large average transaction amount (contributed +0.277); an unusually high number of incoming payments (contributed +0.254).,,No single strong signal; flagged only due to combined weak evidence.
bc1q36ky6ydybv33yw1v49tdyf12chdaubm3bcoxz0,1.9005453533040104e-06,0.0439489998662497,0.0,0.0439508168845355,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.043950900411603,Driven by: an atypical time-of-day transaction pattern (contributed +0.359); unusually large average transaction amount (contributed +0.302); an unusually high number of incoming payments (contributed +0.266).,,No single strong signal; flagged only due to combined weak evidence.
bc1qegz5g64ih630dx4ntqvnmd8iyubz9yz6v1vtix,6.744897935277588e-09,0.0034733269793641,0.04,0.0433344003528015,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.043473333724262,Driven by: an atypical time-of-day transaction pattern (contributed +0.371); an unusually extreme single transaction amount (contributed +0.315); an unusually high number of incoming payments (contributed +0.281).,Driven by: variability in the peel-to-remainder ratio (contributed +0.008).,No single strong signal; flagged only due to combined weak evidence.
bc1qm0tmg2pu2nu4h6fq3rwk3otzzrbyqgyiw59odm,1.689239313339158e-06,0.0431900328568074,0.0,0.0431916491378193,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0431917220961208,Driven by: an atypical time-of-day transaction pattern (contributed +0.320); unusually large average transaction amount (contributed +0.268); an unusually high number of incoming payments (contributed +0.265).,,No single strong signal; flagged only due to combined weak evidence.
bc1qjulj3g75zk1ga2sytmxbv9mdpoa8fvf841rizk,6.267962283411168e-08,0.0422080965426312,0.0,0.0422081565766665,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.042208159222254,Driven by: an atypical time-of-day transaction pattern (contributed +0.352); an unusually extreme single transaction amount (contributed +0.315); an unusually high number of incoming payments (contributed +0.289).,,No single strong signal; flagged only due to combined weak evidence.
bc1qmpyi46n05fl0463na7hn98x16f4zzw5uk4sha6,1.4433562036740557e-08,0.0416215862928803,0.0,0.0416216001256946,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0416216007264424,Driven by: an atypical time-of-day transaction pattern (contributed +0.348); an unusually extreme single transaction amount (contributed +0.301); unusually large average transaction amount (contributed +0.275).,,No single strong signal; flagged only due to combined weak evidence.
bc1qeu6rln7ogkh50k2t9z04q3qtmaymywc94twkc0,3.352735252843072e-07,0.0410944431346438,0.0,0.0410947646302902,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0410947784081691,Driven by: physically implausible peer geo-velocity (contributed +0.385); unusually large average transaction amount (contributed +0.264); an unusually high number of incoming payments (contributed +0.262).,,No single strong signal; flagged only due to combined weak evidence.
bc1qto9qesos0zxkqkp90ne6yiwds2slr4ehmw5mxv,2.03779365175366e-07,0.0410944431346438,0.0,0.0410946385398094,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.041094646914009,Driven by: physically implausible peer geo-velocity (contributed +0.385); unusually large average transaction amount (contributed +0.264); an unusually high number of incoming payments (contributed +0.262).,,No single strong signal; flagged only due to combined weak evidence.
bc1qqeagtnp9baaua551saia7qf850w2xwb1gqc4c1,4.0124500583341576e-10,0.0410944431346438,0.0,0.0410944435193999,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0410944435358888,Driven by: physically implausible peer geo-velocity (contributed +0.385); unusually large average transaction amount (contributed +0.264); an unusually high number of incoming payments (contributed +0.262).,,No single strong signal; flagged only due to combined weak evidence.
bc1qsd2gniib1b87t939a6spzd1skziol3qrdedodu,2.6862030538577438e-08,0.0409615285376982,0.0,0.0409615542994188,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0409615553997287,Driven by: physically implausible peer geo-velocity (contributed +0.383); unusually large average transaction amount (contributed +0.264); an unusually high number of incoming payments (contributed +0.262).,,No single strong signal; flagged only due to combined weak evidence.
bc1qek0brz0eraxp2ngqeua73abzgs9w275280kqlr,4.87277412595184e-06,0.0407910792549334,0.0,0.0407957532633438,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0407959520290593,Driven by: an atypical time-of-day transaction pattern (contributed +0.312); unusually large average transaction amount (contributed +0.304); an unusually extreme single transaction amount (contributed +0.268).,,No single strong signal; flagged only due to combined weak evidence.
bc1qzl5y31k88no1rbn62nk7hlcnptt3m5h0jhk0i7,1.2561238089400807e-10,0.0407076933775162,0.0,0.0407076934980152,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0407076935031285,Driven by: an atypical time-of-day transaction pattern (contributed +0.341); an unusually extreme single transaction amount (contributed +0.300); an unusually high number of incoming payments (contributed +0.273).,,No single strong signal; flagged only due to combined weak evidence.
bc1qslwvoqj4f2xz0x9f6f5226g5iuvwl47l6ojks1,7.982749118160445e-09,0.0402023434948924,0.0,0.0402023511567164,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0402023514776415,Driven by: an atypical time-of-day transaction pattern (contributed +0.362); an unusually extreme single transaction amount (contributed +0.302); an unusually high number of incoming payments (contributed +0.274).,,No single strong signal; flagged only due to combined weak evidence.
bc1qfjfzs958pcyhc065ju7yol6lbm0aj6x27o6qnh,4.447189813267305e-07,0.0399851423551195,0.0,0.039985569291949,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0399855870741008,Driven by: an atypical time-of-day transaction pattern (contributed +0.362); unusually large average transaction amount (contributed +0.301); an unusually high number of incoming payments (contributed +0.262).,,No single strong signal; flagged only due to combined weak evidence.
bc1qqafqsdq26rl0nwrn57lws1yq6t0otgpeqcyh20,1.7000329313397404e-06,0.0398040430327029,0.0,0.0398056753974502,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0398057430656342,Driven by: an atypical time-of-day transaction pattern (contributed +0.323); unusually large average transaction amount (contributed +0.294); an unusually high number of incoming payments (contributed +0.250).,,No single strong signal; flagged only due to combined weak evidence.
bc1q68459696em7r3qcqaooxj93dri54pugq9mlpnu,2.834074739143422e-08,0.0396673576187356,0.0,0.0396673848352805,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.039667385959483,Driven by: physically implausible peer geo-velocity (contributed +0.383); an unusually extreme single transaction amount (contributed +0.270); an unusually high number of incoming payments (contributed +0.262).,,No single strong signal; flagged only due to combined weak evidence.
bc1qjntssqajop6ztt8kz3q0ewlc4h6tvd1zodxrk6,5.059971821731058e-07,0.0394777843847141,0.0,0.0394782704062486,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0394782903818963,Driven by: an atypical time-of-day transaction pattern (contributed +0.317); unusually large average transaction amount (contributed +0.304); an unusually extreme single transaction amount (contributed +0.241).,,No single strong signal; flagged only due to combined weak evidence.
