wallet,risk_propagated,risk_anomaly,risk_peeling,final_risk,involved_in_illicit_pattern,pattern_types_involved,is_seed,explanation,tie_break_score
bc1qeskjwbu2olrw334kkaf9yft4gc5icnic4dtznn,4.992026160571127e-07,0.053634369945553526,0.0,0.05363484237375171,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.05363486914816958
bc1q5g1q7nm5c7k4rjnylimgpk3y8sf4fp4v8z3nd7,2.1680836702026013e-07,0.0526628677576045,0.0,0.05266307314822116,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.052663084565971525
bc1qsrc4dwc279igffen1677snpfc5a23jk3ol8z7f,1.3406825109967535e-05,0.05215434242740409,0.0,0.05216705002836641,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.05216774925251406
bc1q6aylld4yeo6ppywh8ea329hf1pw26rqh7o0zbo,4.881560400156347e-06,0.05215434242740409,0.0,0.05215896939323161,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.052159223987804246
bc1q4cdngzjhd2vsoezfdj6bsc8awrikhkog95n8in,9.306604758448918e-07,0.05215434242740409,0.0,0.05215522454989474,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.052155273087879934
bc1qfoo36ud0cty1cerh6afbajfqp2i3x1ofpym49k,1.1489153487666278e-07,0.049780413413902436,0.0,0.049780522586089115,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04978052830543731
bc1q0m9ulwttj8vi73mlc16x7ynslqmni47bn9v9jo,5.179370537137585e-09,0.0489618851064651,0.0,0.04896189003224383,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.048961890285835634
bc1q1egom62hdxc6rijkq2zuv1fkhnnk8fwrpk0zfk,3.5877180330030087e-06,0.047673618454097955,0.0,0.04767703513263033,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.047677206172130955
bc1qdu9v45d3dgc50i32buhbcpla8jz9ds2ulk3fuq,1.7117926260495142e-06,0.04680285072180548,0.0,0.04680448239765678,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04680456251443153
bc1qtk83w1y6zuoeyhcxtr698i94780ce91tefo1s9,5.075107043744199e-07,0.046258919817933015,0.0,0.04625940385174043,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04625942732863739
bc1ql9ysu51epxu7b6nbhgfb2flurmw3uqhwtek17m,9.66401836699446e-09,0.04610906066296968,0.0,0.0461090698813893,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04610907032698805
bc1q2is1qp5xyakjegcaeq5s222j0crs0sjjjbuul0,5.576713369676635e-06,0.04593993120584545,0.0,0.04594525172538655,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.045945507919215124
bc1qupsrgi9p8tfxsw3hcdi74kzt22thw9p0ieihcj,1.7216510865771598e-06,0.04571821145323672,0.0,0.04571985439351489,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0457199331043233
bc1qar4gztpzmns7lv5j9xzh1r1svblrq3x4hpalwb,4.1394862600694145e-07,0.03555300556316515,0.01,0.045197870746726654,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04555341951179116
bc1qzuztlsuy5lv92beevg429i76berp0iv1topi9x,3.432428535775393e-06,0.044521195560861,0.0,0.04452447517357461,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04452462798939678
bc1q36ky6ydybv33yw1v49tdyf12chdaubm3bcoxz0,1.9005453533040104e-06,0.0439489998662497,0.0,0.043950816884535504,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.043950900411603
bc1qegz5g64ih630dx4ntqvnmd8iyubz9yz6v1vtix,6.744897935277588e-09,0.0034733269793641467,0.04,0.04333440035280156,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.043473333724262084
bc1qm0tmg2pu2nu4h6fq3rwk3otzzrbyqgyiw59odm,1.689239313339158e-06,0.04319003285680747,0.0,0.043191649137819366,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04319172209612081
bc1qjulj3g75zk1ga2sytmxbv9mdpoa8fvf841rizk,6.267962283411167e-08,0.04220809654263124,0.0,0.042208156576666545,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04220815922225407
bc1qmpyi46n05fl0463na7hn98x16f4zzw5uk4sha6,1.4433562036740555e-08,0.041621586292880375,0.0,0.0416216001256946,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.041621600726442415
bc1qeu6rln7ogkh50k2t9z04q3qtmaymywc94twkc0,3.352735252843072e-07,0.04109444313464385,0.0,0.04109476463029027,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.041094778408169136
bc1qto9qesos0zxkqkp90ne6yiwds2slr4ehmw5mxv,2.0377936517536598e-07,0.04109444313464385,0.0,0.041094638539809436,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04109464691400903
bc1qqeagtnp9baaua551saia7qf850w2xwb1gqc4c1,4.0124500583341576e-10,0.04109444313464385,0.0,0.04109444351939995,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.041094443535888855
bc1qsd2gniib1b87t939a6spzd1skziol3qrdedodu,2.6862030538577435e-08,0.04096152853769822,0.0,0.040961554299418834,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04096155539972876
bc1qek0brz0eraxp2ngqeua73abzgs9w275280kqlr,4.87277412595184e-06,0.04079107925493341,0.0,0.04079575326334384,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04079595202905936
bc1qzl5y31k88no1rbn62nk7hlcnptt3m5h0jhk0i7,1.2561238089400807e-10,0.04070769337751621,0.0,0.040707693498015285,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04070769350312859
bc1qslwvoqj4f2xz0x9f6f5226g5iuvwl47l6ojks1,7.982749118160445e-09,0.04020234349489247,0.0,0.04020235115671644,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.04020235147764159
bc1qfjfzs958pcyhc065ju7yol6lbm0aj6x27o6qnh,4.4471898132673045e-07,0.03998514235511957,0.0,0.039985569291949075,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.039985587074100895
bc1qqafqsdq26rl0nwrn57lws1yq6t0otgpeqcyh20,1.7000329313397404e-06,0.03980404303270292,0.0,0.03980567539745028,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03980574306563426
bc1q68459696em7r3qcqaooxj93dri54pugq9mlpnu,2.834074739143422e-08,0.03966735761873568,0.0,0.03966738483528054,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.039667385959483076
bc1qjntssqajop6ztt8kz3q0ewlc4h6tvd1zodxrk6,5.059971821731058e-07,0.03947778438471416,0.0,0.03947827040624863,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03947829038189633
bc1q1pmrg0zpzjho4vudqhibmqimi8acueobqt0d9t,1.2528609508093122e-06,0.0390605781906807,0.0,0.03906178211415834,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03906183105163151
bc1qsh3mokbmjluupgnifpvdeycznyctopst9lifi3,9.71522967190421e-07,0.038658362061920304,0.0,0.038659296027400925,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0386593335848875
bc1q5y6q8sjy5op9lbsmwpq82k8ryqf8wxkk2abkvb,2.5746470300884804e-07,0.038246923074316805,0.0,0.03824717069178707,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.038247180539019814
bc1qy7u6ua2yy3hbtth9krqwb9slo9nlupya8whofy,1.3225650563263069e-06,0.037725227491521705,0.0,0.037726500162510446,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03772655005657803
bc1qqud130iymn8x9ihjc5ysa4h7ilxi7t264w0hy3,4.819216188326596e-07,0.037572792092795404,0.0,0.03757325590727345,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03757327401441424
bc1q24d7v911pjq50xcxmsy3paua3aipjiylqx1um5,2.2734200223588913e-08,0.03756974203887195,0.0,0.03756976391895417,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.037569764773072174
bc1qcix39ellhlrswp0ykkswnwzf8y7p62zko0e49z,3.2094681047066354e-07,0.03706989895198889,0.0,0.03707020800133354,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.037070219898799356
bc1ql55uqolf8mjl8n0ywq7an7p72i82xp3rcxuox1,3.1799849672515347e-06,0.036861027179943405,0.0,0.036864089947398315,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03686420716491066
bc1qlsvryl36q556rglcsma48s15jd466y42oczuvq,2.7240458574310626e-06,0.036861027179943405,0.0,0.036863650814672466,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.036863751225800837
bc1qswuzjawga0xmvrustqfob80vwgc7dv5by0632g,9.138966219103095e-06,0.03675350145196266,0.0,0.03676230452917362,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.036762640418181766
bc1qocjz5qde2y3znp8kaiwjwxyouhif806qxn6i8b,1.7158825277641805e-08,0.03675350145196266,0.0,0.03675351798014104,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03675351861078794
bc1qtawmwur1z82h394lmuxfzjdcy98qhsfm8qpdnu,3.122584067577957e-07,0.03603599219321275,0.0,0.036036293199078084,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.036036304451619504
bc1qrx6a990bsh1fye7lft25h8gorm3zh476egqe8d,1.176574248439361e-05,0.03555300556316515,0.0,0.035564352998141646,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03556477130564954
bc1qmdlsxjn82ijw95mz08n0xcs16ahanmvtvoav41,1.3512241709946883e-08,0.03553913065994846,0.0,0.03553914369197675,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03553914417219017
bc1qplcl4j7rb6x38dhevpb5v72kalwhuyoiuinxs8,2.0679875605643284e-07,0.034297417523936204,0.0,0.034297617230029,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03429762432269226
bc1q7c5kb3ygb1rv32ii8k179yixmhvj4umsg9sx3k,7.510004726233333e-08,0.034168140072888396,0.0,0.03416821260690672,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03416821517293566
bc1qm2v0mw405g00r5y52pdi47kah8oxenq7jbx9k7,1.164915915535496e-06,0.03409056182900216,0.0,0.034091687032279605,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03409172674491769
bc1q765efuxq9njc2gouifezac2exva5e742grrdnw,1.6943295094128095e-05,0.03369527527935258,0.0,0.033711647665454425,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03371221857444671
bc1qxpfo86080yapig8ofsmnawy0peqlv488pkwtzv,0.0002224312161813383,0.031210545001574344,0.0,0.031426034018273374,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03143297621775568
bc1qpgyboa763bupgrkbzwb1ui1tgf4d8h4zpatqxl,2.0994014177015395e-06,0.030879485353553275,0.0,0.03088151992653565,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.030881584754970978
bc1q3chnj6gdtgcg8zf2l4c0bb6pyma1t6sif6dohe,2.047007150688791e-07,0.03075790591705994,0.0,0.030758104321609636,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03075811061777501
bc1qvqizd82cudld5cxbbln1b5ou833z5gf0g46u2s,2.0852020143073453e-06,0.030651557559265005,0.0,0.030653578846589702,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.030653642761279312
bc1quf0ue99oh12pgx409wnzmo7gde74v6aousx9dx,4.807818560196755e-06,0.03063613011134296,0.0,0.030640790636948134,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.030640937929903158
bc1qpun6en1kq1yj94kic0giz3pxpqubpx8jrw1zdx,1.547756226533005e-06,0.03059206391037312,0.0,0.030593564317542232,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.030593611666599654
bc1q2k9mf0u7nar7nnuo5q5lf7gdxfae7wn08ep4ae,0.007291618888538219,0.02333269232064859,0.0,0.030454178109141194,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.030624311209186808
bc1qqyxpybnrk4pvi2digtgu6iac72syojtmrnzmud,6.206041550002468e-07,0.030409700325077015,0.0,0.030410302056845695,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.030410320929232015
bc1qlj2np6i5gse146oojjdp5j7qmg1k4o27evcnqi,7.291762854889174e-09,0.030025153318715535,0.0,0.030025160391542127,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.03002516061047839
bc1q2z0auf2w7wr1tqzfb8x6jmre2u7fmkgzbys7xz,1.4101495139450134e-07,0.029761299265135748,0.0,0.029761436083298953,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02976144028008714
bc1q2j8dy0u7033zujciuhd1o6ougoprrumuc4lr9c,0.003857328008046424,0.025552126112139133,0.0,0.02931089118846797,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.029409454120185557
bc1q42pw5uesdrbta3k3om5fktiswlwt6u79xbph5c,9.257028657425993e-08,0.029192788165676862,0.0,0.029192878033578618,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.029192880735963437
bc1qclo2d8fu8kxhrtauzf01svb8q3518rwdj4vtrz,0.0011949988976418964,0.028013900221713767,0.0,0.02917542253947203,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.029208899119355664
bc1qixiezev57u66id36xc53t2sj64yw5r1f5bf7pt,3.7049643413351564e-06,0.028868285168458414,0.0,0.028871883176832536,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02887199013279975
bc1qcegbmxikvrecjtr0m6hz72kxsjzsb6zwkhe9i0,3.679441145498686e-06,0.028770582903271436,0.0,0.028774156484750457,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.028774262344416934
bc1q386fsrkq32q0iw3d1cz5u5mtxs83xew1zykslj,2.5214797178289787e-08,0.028770582903271436,0.0,0.02877060739262416,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.028770608118068614
bc1quef5hwgmi1gcch92p47ptuuz98jdm2odtxc23f,2.2563036494078504e-09,0.028770582903271436,0.0,0.028770585094659906,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.028770585159575087
bc1qwzsv6y39m3jgw8p3t53xr9d129kz24i11qjd5l,1.1096088291320445e-06,0.028376941246220023,0.0,0.028378019367744645,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.028378050855049155
bc1qn0mwfs58bqzacgbvqcedniqb7r77iu31e90gdr,1.46451686401458e-06,0.028295207158802196,0.0,0.028296630236858134,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02829667167566621
bc1qb1hi8h7pr28j2k3tydccpvb96do9uzxca4x76b,8.716111780511121e-07,0.028123545075430544,0.0,0.02812439217381235,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.028124416686608596
bc1qhdkxzo0yx2tbt68lzf4nub5xx9pkqgbhlft2nb,1.8347142559614848e-07,0.028116407987544927,0.0,0.028116586300413027,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.028116591458970525
bc1qjciy1gqff55depu0f80gnyd1osep720oevgdgo,7.802096746117766e-07,0.02806422182572703,0.0,0.028064980139424267,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.028065002035401642
bc1q8412iaapi34zatz8rbj5yqwak59w803cqexufq,1.6725672176741555e-06,0.028013900221713767,0.0,0.02801552593380041,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02801557278893144
bc1q23lshz8brhq1fnttuyshcjqt2javyejl0ti4nr,0.00047158588064821663,0.027543260812300355,0.0,0.028001857680042486,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.028014846692948573
bc1q1po9o2m470n9em9nr73wg5m296njwu73365rd4,5.561272455415195e-07,0.027876542926980944,0.0,0.027877083551321458,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.027877099054226487
bc1qsbfdgj9kku7im2l184uvm6n6pwe3960bmtxv4l,2.02925990154161e-06,0.027543260812300355,0.0,0.027545234179767286,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.027545290072201897
bc1q9ufzdepcgwluk5o5cvhjobeifdd56h6u9wcdb6,6.707562182738965e-05,0.027437225238478507,0.0,0.027502460491361735,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.027504300860305895
bc1qp1yvfkxvqvaeutj0w6m0jtqu72j7ij6lny6wng,1.5268013833325883e-06,0.026885218543489048,0.0,0.026886704296483432,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02688674534487238
bc1qxn7yrpxt6xnnzl0ydrz2qypbhf3h88ptwj8suw,5.860626351084649e-07,0.026691498911119313,0.0,0.02669206933086421,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.026692084973754422
bc1qkpi1tsqacbslyfay0xa0rk8cjre5c5jo5l02mo,1.3305306755020322e-06,0.026544513076122562,0.0,0.026545808288509165,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.026545843606798063
bc1qpn1qy8ecv84xvdn0a59wagp510lgs48a8hts1p,0.0002466801372208826,0.026232741680188208,0.0,0.02647295072109168,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02647942181740909
bc1qx1vzap3oe23srb3xc39yuv3fjep9svuueu7axt,2.6875605636387905e-08,0.026205243936766646,0.0,0.026205270108090373,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.026205270812372283
bc1qtlvu53y15caeelsx52gwa654nvguw6yz7ry21g,1.1233418100977477e-11,0.026117233388485935,0.0,0.026117233399425954,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02611723339971935
bc1qepli20ak6n0xikuxpg3jpa9fysrcbjs4t1jwxi,6.190763030603334e-07,0.026044461189755296,0.0,0.0260450641425497,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.026045080266058358
bc1qlpf4g9h0y05ml51aatn209qvwas1udjoau4du0,3.909649475456874e-08,0.026039644582053507,0.0,0.026039682660489394,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02603968367854826
bc1qjegy1lwb46t86lr6sakrafflaflgnftc46eljc,1.4877617900469896e-06,0.02583137296978986,0.0,0.025832822300650315,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025832860731579907
bc1qowkvn4hjvhc4o8nm292mg1807y9t4xy8a29rjj,0.001125468221675559,0.02457805325845448,0.0,0.025675859662237066,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025703521480130036
bc1qzyiyn62u8z1xie39zvyec5udotuqajelivwoe5,6.185364148664133e-08,0.02566648635508552,0.0,0.025666546621161412,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025666548208727005
bc1qayk2lalxrkuoysvkea3x8ouzdzhlflfifx97l4,6.391418707323974e-09,0.0255524577565117,0.0,0.02555246398461397,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025552464147930408
bc1qisnktkp2pxyw7dqtbf6bio00o72q4m8nmkwcj8,1.6577633028838144e-06,0.02553173191700836,0.0,0.025533347354742886,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025533389680311245
bc1qq1d05aqrjs9nptpr2pryvf3tiveh8vfnqgnrhp,1.4700975668791982e-06,0.025517224332305105,0.0,0.025518656917062565,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025518694429871983
bc1q81njbuyyzu05z4mljc1bx7qfp8swxqwlqb8kh4,1.2323467161573594e-05,0.0253727759560463,0.0,0.025384786742636556,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025385099423207876
bc1qbjjac9onqyqpx17nqgfxrk1mpla10ib26pzezw,4.475404559163498e-08,0.0253727759560463,0.0,0.025372819574557504,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025372820710091892
bc1qdnfcijtet57muchv5nnp011e2cxv3cx4kafrea,5.282914507549069e-08,0.02532478879375554,0.0,0.025324840285013694,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025324841622900617
bc1qu2rup7fahiapjy1zb62g6b4tsg0s0u50ap1wns,3.1646697420787434e-09,0.02532478879375554,0.0,0.02532479187828074,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025324791958425283
bc1qhxb8b6j393oxesp7j6v4523arbbr7dki5bbkv0,1.550941971060888e-07,0.02500157292436449,0.0,0.02500172414096269,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.025001728018561598
bc1qdjwsaaenxxkmlmk4xl1t4nb5go04stis5ntt4z,3.949468932890984e-07,0.02492372718565778,0.0,0.024924112289002487,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02492412213255107
bc1qgglcr5p8aacj72hls0qlfti211wy6rr79iv2f1,4.207255965682894e-07,0.02480329566245734,0.0,0.02480370595267256,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02480371638805391
bc1q1apgzmkbf6x3l8tvf7mwtz568d2iboctblrwu7,1.5888273880943088e-06,0.024787483817630847,0.0,0.024789033261985782,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.024789072645018943
bc1qu6vqs4hufn4vnboobck3ervkdxt3u6okgk8myd,2.9843608774251785e-05,0.02474587145777969,0.0,0.02477497656044736,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02477571506655394
bc1qk9lj3lsjkoqzey6qmjq0h4s41f2gqn8j0we511,1.465575398476247e-08,0.02474587145777969,0.0,0.024745885750864227,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.024745886113533674
bc1q8d9m0ib3w4witr0meva7j6oy77g620cofzowgd,3.3923206025757826e-06,0.02462356364479071,0.0,0.024626872434371005,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02462695596539329
bc1qgiunwelajm3um94w739v5745ip65plld5obq2s,1.2483078522742036e-09,0.024601981660290876,0.0,0.02460198287788795,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02460198290859873
bc1qchaqpkwqzzgus8p6wklx2wedf43390f8nuix6h,1.8142727140429148e-09,0.02457805325845448,0.0,0.024578055028135926,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.024578055072727194
bc1qubrj174wyags1kwqjl8ez31t6erq5a83892143,1.4863538788113407e-06,0.024499618770416676,0.0,0.02450106870919222,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.024501105124295486
bc1qw5f0v5vyk7cf2j4l3vv7rmn41r7cx7m59pcyd2,3.11732886640657e-08,0.024407599049284735,0.0,0.024407629461708158,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.0244076302225734
bc1qx0bj05mxcpxcx1w80wiixrrmvcdwx9my4i11de,2.776969275412328e-08,0.024407599049284735,0.0,0.024407626141185967,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.024407626818977488
bc1qukhe2o1j4juhwu5k78y0whkyi1w8z6qt33d4f2,1.9265619060107747e-06,0.024210014611918997,0.0,0.024211894531733114,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.024211941173825007
bc1quhq6q6y5ycnids13pmncyblop6xoybxikpdkuy,2.9312074316151543e-07,0.024210014611918997,0.0,0.024210300636204662,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.024210307732662157
bc1qwpoozwrsxf8lsmg9rbgxk93rhwh0xfjm4qyo3u,1.6217569185029172e-07,0.024210014611918997,0.0,0.024210172861334978,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.024210176787610848
bc1qfe8e5tnlztwxol4bkuu5czeccfs7i19mo1rtsx,4.28006899201137e-07,0.024183961669558607,0.0,0.024184379325555394,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.024184389676457807
bc1qi6yb9pdgkrjwtg3fimlcbiedbznmtr28j9bf63,1.9398984278251115e-06,0.024177425962463472,0.0,0.024179318959140605,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.024179365860891297
bc1qnbwidfch3o1hc1vggbit6rbewv68d1rl6zazyx,6.172126426036237e-07,0.023862841420966348,0.0,0.023863443905161486,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02386345863360895
bc1qixwmvxxogwynkflttu2a8ts171sd6qk06hoi9s,4.364901955045918e-06,0.023801741258203724,0.0,0.023806002267891868,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02380610616015877
bc1qmyz20fed9q7gqjt510lk872pk69cdotvoiwatx,2.0787953314697534e-08,0.023658843731845562,0.0,0.02365886402798001,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.023658864519798876
bc1qnhxf4t8ma1024rv3nsxof6t6weggh02wpkqj39,1.636064598992538e-06,0.023392420572943926,0.0,0.02339401836603172,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.023394056637542918
bc1qdvvpgb8iy525fnscqqavaqdmfztgp8d20gm62s,5.209477175386837e-06,0.012948724076026638,0.01,0.022824327436148373,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.022953933553202025
bc1qm305t1ww8pawhlq7ar42ddkoxn4kda24mks9vi,9.555199805295714e-07,0.022655833093681015,0.0,0.022656766965560404,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.022656788613661546
bc1qi1txd42gfau14bo8i5mmqebbeljqik8ic6jtem,1.5901908052646152e-06,0.022262314681715363,0.0,0.02226386947119252,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.022263904872520626
bc1qk85jyyfk31avpm6dysx9ojwudrgtz6ql3e49yw,7.938192406648027e-08,0.022167985307965238,0.0,0.022168062930151944,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.022168064689889303
bc1qh3l16cr3uv43mco075re0drimr25i7a2hvnyar,7.261040376003039e-08,0.02207243093700585,0.0,0.022072501944721545,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.022072503547409607
bc1qb8innu7pggminudc32gy422kkwfapg0jg3ytii,1.0495386886638515e-07,0.021505425679479256,0.0,0.0215055283762704,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.021505530633348122
bc1qklmszclm4f8fws0gv4qmp5jhdt6293tlo1i7xj,1.3236291758925237e-06,0.021335407683991826,0.0,0.02133670307299962,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02133673131316772
bc1qp4xgq78u42i3p4lfdj2q8d5z85461bochtcx5r,0.0014189969753554286,0.019462590942908232,0.0,0.020853970560583135,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02088158791826366
bc1qzflmr19ik85encce4haecp3gkqryy8nxw068ax,1.574880352176972e-06,0.020265384243668513,0.0,0.020266927208465235,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02026695912402069
bc1qbcez15rvmk6ttgdl970sdotaiecevs40w58cm1,7.748451013142277e-07,0.020231901219988795,0.0,0.020232660388500467,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02023267606509011
bc1qlbna0236qk3qhad3m6jr8fl9v2qji47jwu7sa7,1.6908326909790662e-05,0.020133983313753552,0.0,0.02015055120869158,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.020150891640663342
bc1q8w63qbvqchny2n5tna623br3d71eezuh9wl4b7,1.806467033162202e-07,0.020133983313753552,0.0,0.02013416032331916,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.020134163960456867
bc1qw0dljt3uwewsmstrvbb5pt28mta5x93uxm2c6k,2.528268451359506e-07,0.020022576830853085,0.0,0.020022824595453237,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.02002282965769822
bc1qluo6phyovjmvaum2kn2xhqshb0dx087nny9mo2,2.414538409711307e-07,0.019808030888061608,0.0,0.019808267559177417,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.019808272341902577
bc1qkmq9uqwfn55lk9uawwpvc0azp79uvhsdux5wk8,8.889406367316043e-05,0.019606809843677128,0.0,0.019693960978347635,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.019695703907350287
bc1qk1qrrn5n5ehq403ivwackln9tlyo674dphu2xr,4.865442416740406e-06,0.019608818591082072,0.0,0.019613588627921175,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.019613684033498814
bc1q2c9ypc45u2691456h95d9y8y0awrhqs9dvelyv,9.369432213969053e-07,0.019608818591082072,0.0,0.01960973716195391,False,,False,No single strong signal; flagged only due to combined weak evidence.,0.01960975553430347
